Date,Portfolio_CumReturn,SP500_CumReturn,NASDAQ_CumReturn,Vol_Daily,Vol_Weekly,Vol_Monthly,Drawdown_Current,Drawdown_Max,Return_Port_Daily,Return_Port_Weekly,Return_Port_Monthly,Return_SP_Weekly,Return_SP_Monthly,Return_NASDAQ_Weekly,Return_NASDAQ_Monthly,Sharpe_Monthly_Rolling
2024-02-06,90.35,103.29,98.59,34.26,11.77,30.86,-9.23,-66.74,1.0,0.02,-0.16,0.98,3.95,1.61,4.45,0.084
2024-02-07,92.94,104.14,99.52,34.31,23.73,32.16,-6.63,-66.74,2.86,2.62,3.69,0.74,5.4,0.82,6.07,1.505
2024-02-08,95.0,104.2,99.75,34.33,24.36,29.97,-4.56,-66.74,2.22,5.37,9.79,0.79,4.54,1.05,4.9,3.89
2024-02-09,98.87,104.8,101.0,34.52,24.34,32.47,-0.67,-66.74,4.07,10.72,13.28,1.37,3.86,2.31,4.44,4.777
2024-02-10,100.18,104.8,101.0,34.52,19.63,32.51,0.0,-66.74,1.32,11.98,14.65,1.7,3.86,2.52,4.44,5.219
2024-02-11,101.27,104.8,101.0,34.53,19.24,32.35,0.0,-66.74,1.09,12.09,16.24,1.46,3.86,2.45,4.44,5.758
2024-02-12,104.76,104.7,100.69,34.27,20.68,26.37,0.0,-66.74,3.45,12.73,26.45,0.54,3.53,1.18,3.79,10.865
2024-02-13,104.31,103.27,98.88,33.84,29.2,26.91,-0.43,-66.74,-0.43,9.8,24.84,-0.9,1.82,-0.87,1.49,10.071
2024-02-14,108.68,104.25,100.17,33.88,29.75,28.9,0.0,-66.74,4.19,9.93,29.32,-0.52,2.71,-0.82,2.44,10.874
2024-02-15,108.92,104.86,100.46,33.88,32.11,28.57,0.0,-66.74,0.22,8.72,30.06,0.06,2.77,-0.53,2.55,11.243
2024-02-16,109.38,104.36,99.64,33.88,33.24,25.79,0.0,-66.74,0.43,8.01,24.73,-0.42,2.34,-1.34,2.07,10.459
2024-02-17,108.34,104.36,99.64,33.79,32.24,26.71,-0.95,-66.74,-0.95,3.41,22.66,-0.32,2.34,-1.05,2.07,9.344
2024-02-18,109.3,104.36,99.64,33.8,30.68,26.36,-0.07,-66.74,0.89,4.78,24.0,1.06,2.34,0.77,2.07,9.964
2024-02-19,108.58,104.36,99.64,33.81,12.2,26.0,-0.73,-66.74,-0.66,-0.09,19.61,0.1,1.58,-0.53,0.94,8.422
2024-02-20,109.64,103.73,98.72,33.81,14.15,25.31,0.0,-66.74,0.98,0.67,21.73,-1.08,1.03,-1.73,0.78,9.485
2024-02-21,108.71,103.86,98.41,33.67,15.36,25.3,-0.85,-66.74,-0.85,-0.62,21.74,-0.47,2.81,-1.23,2.75,9.492
2024-02-22,107.59,106.06,101.32,33.66,15.63,26.2,-1.87,-66.74,-1.03,-0.69,19.1,1.63,3.69,1.69,4.43,8.165
2024-02-23,106.39,106.09,101.04,33.58,13.71,27.01,-2.97,-66.74,-1.12,-2.67,17.47,1.66,2.63,1.4,2.35,7.31
2024-02-24,108.15,106.09,101.04,33.61,20.54,26.78,-1.37,-66.74,1.65,-0.4,19.95,1.66,2.63,1.4,2.35,8.314
2024-02-25,108.49,106.09,101.04,33.6,18.88,26.04,-1.06,-66.74,0.31,-1.06,21.49,2.28,2.63,2.34,2.35,9.134
2024-02-26,114.33,105.69,100.91,33.94,42.58,30.06,0.0,-66.74,5.39,5.18,27.81,1.76,2.56,2.54,2.43,9.995
2024-02-27,119.71,105.87,101.28,33.83,44.4,32.4,0.0,-66.74,4.7,11.27,32.5,-0.17,2.5,-0.04,2.73,10.643
2024-02-28,131.07,105.7,100.73,34.59,56.8,42.74,0.0,-66.74,9.49,23.21,41.04,-0.37,1.5,-0.31,1.21,9.929
2024-02-29,128.33,106.25,101.64,34.67,72.01,44.63,-2.09,-66.74,-2.09,18.67,35.09,0.15,1.97,0.59,1.89,8.351
2024-03-01,130.94,107.1,102.79,34.63,68.06,43.68,-0.1,-66.74,2.03,20.7,32.44,0.95,2.2,1.74,1.78,7.97
2024-03-02,130.08,107.1,102.79,34.64,73.1,44.25,-0.76,-66.74,-0.66,13.77,29.85,1.33,2.2,1.87,1.78,7.33
2024-03-03,132.46,107.1,102.79,34.67,70.95,44.29,0.0,-66.74,1.83,10.65,30.8,1.16,2.2,1.49,1.78,7.525
2024-03-04,143.29,106.97,102.37,35.53,62.41,49.82,0.0,-66.74,8.17,9.32,36.78,1.21,2.17,1.63,1.66,7.827
2024-03-05,133.79,105.88,100.67,36.19,84.8,57.03,-6.63,-66.74,-6.63,4.25,28.26,-0.35,2.53,-0.95,1.81,5.534
2024-03-06,138.63,106.43,101.26,36.27,86.79,56.69,-3.25,-66.74,3.61,5.87,27.55,-0.63,2.08,-1.5,1.09,5.446
2024-03-07,140.34,107.52,102.78,36.27,85.17,56.57,-2.06,-66.74,1.24,7.89,28.86,0.39,2.54,-0.01,2.31,5.674
2024-03-08,143.23,106.82,101.59,36.31,85.22,56.54,-0.04,-66.74,2.05,8.13,30.94,-0.26,2.36,-1.17,1.96,6.022
2024-03-09,143.64,106.82,101.59,36.31,62.88,56.07,0.0,-66.74,0.29,0.25,32.59,-0.14,2.36,-0.76,1.96,6.339
2024-03-10,144.74,106.82,101.59,36.31,20.71,56.08,0.0,-66.74,0.76,8.18,32.42,0.89,2.36,0.91,1.96,6.31
2024-03-11,151.24,106.7,101.18,36.52,26.34,56.54,0.0,-66.74,4.5,9.1,39.29,0.26,2.24,-0.08,1.54,7.354
2024-03-12,149.9,107.9,102.73,36.51,32.62,57.18,-0.89,-66.74,-0.89,6.81,36.72,0.35,4.01,-0.05,4.06,6.879
2024-03-13,153.26,107.69,102.18,36.54,32.91,56.54,0.0,-66.74,2.24,7.0,40.98,0.81,3.68,0.58,3.83,7.614
2024-03-14,149.72,107.38,101.87,36.56,42.19,57.48,-2.31,-66.74,-2.31,4.23,39.16,0.52,1.25,0.27,0.54,7.222
2024-03-15,145.54,106.68,100.89,36.68,49.6,58.78,-5.03,-66.74,-2.79,0.56,36.8,-0.13,0.56,-0.7,-0.15,6.721
2024-03-16,136.97,106.68,100.89,37.21,46.99,64.2,-10.63,-66.74,-5.89,-9.44,26.65,-0.02,0.56,-0.29,-0.15,4.743
2024-03-17,143.42,106.68,100.89,37.45,67.24,65.22,-6.42,-66.74,4.71,-4.32,32.2,-1.12,0.56,-1.8,-0.15,5.477
2024-03-18,141.65,107.36,101.71,37.49,61.6,64.17,-7.57,-66.74,-1.23,-7.57,23.89,-0.31,1.58,-0.46,0.8,4.329
2024-03-19,129.83,107.96,102.11,38.48,79.01,70.54,-15.28,-66.74,-8.34,-13.28,8.46,0.54,1.98,0.24,0.82,1.719
2024-03-20,142.42,108.92,103.39,39.59,118.19,70.87,-7.07,-66.74,9.69,-2.15,8.65,2.1,3.05,2.48,2.64,1.745
2024-03-21,137.34,109.28,103.59,39.65,112.15,71.72,-10.39,-66.74,-3.57,0.27,7.01,2.43,2.85,2.68,1.93,1.477
2024-03-22,133.75,109.12,103.76,39.56,105.68,72.21,-12.73,-66.74,-2.62,-6.74,2.14,2.29,1.89,2.85,0.95,0.695
2024-03-23,134.34,109.12,103.76,39.56,106.33,72.15,-12.34,-66.74,0.44,-5.16,3.28,1.65,1.89,2.02,0.95,0.879
2024-03-24,140.99,109.12,103.76,39.83,87.8,73.8,-8.0,-66.74,4.95,8.59,6.44,1.08,1.89,1.62,0.95,1.366
2024-03-25,146.7,108.79,103.48,39.99,60.74,69.59,-4.28,-66.74,4.05,3.01,2.38,-0.12,1.7,0.09,1.09,0.738
2024-03-26,146.77,108.49,103.05,39.97,49.26,65.03,-4.24,-66.74,0.04,6.87,9.7,-0.72,2.46,-0.53,2.36,2.021
2024-03-27,145.65,109.42,103.58,39.99,40.84,64.16,-4.96,-66.74,-0.76,8.9,5.07,0.27,2.82,-0.18,2.3,1.23
2024-03-28,148.35,109.54,103.45,40.01,39.21,64.31,-3.2,-66.74,1.86,10.43,5.71,0.39,1.88,-0.3,0.65,1.342
2024-03-29,146.57,109.54,103.45,40.04,34.35,64.21,-4.37,-66.74,-1.2,3.95,2.33,0.39,2.55,-0.3,1.83,0.735
2024-03-30,146.05,109.54,103.45,40.04,18.73,64.24,-4.7,-66.74,-0.35,-0.45,1.67,0.69,2.55,-0.03,1.83,0.615
2024-03-31,149.59,109.54,103.45,40.08,25.98,64.69,-2.39,-66.74,2.42,1.92,3.35,0.98,2.55,0.39,1.83,0.919
2024-04-01,146.17,109.32,103.56,40.03,31.84,63.31,-4.63,-66.74,-2.29,0.36,-3.36,-0.09,2.46,-0.02,2.36,-0.347
2024-04-02,137.24,108.53,102.57,40.55,49.33,66.64,-10.45,-66.74,-6.1,-7.49,-8.44,-0.92,0.59,-0.85,-0.15,-1.269
2024-04-03,138.36,108.65,102.81,40.55,52.11,66.12,-9.72,-66.74,0.82,-5.6,-9.72,-0.82,0.89,-0.62,0.62,-1.537
2024-04-04,143.66,107.31,101.37,40.69,63.19,67.3,-6.26,-66.74,3.83,-1.63,-4.04,-2.04,-0.06,-2.02,-0.49,-0.416
2024-04-05,142.26,108.5,102.63,40.71,58.51,66.68,-7.18,-66.74,-0.98,-4.9,-2.26,-0.95,1.71,-0.8,1.72,-0.093
2024-04-06,144.48,108.5,102.63,40.73,59.32,63.34,-5.73,-66.74,1.56,-1.16,5.48,-0.75,1.71,-0.9,1.72,1.313
2024-04-07,145.45,108.5,102.63,40.73,27.75,61.33,-5.09,-66.74,0.68,5.98,1.42,-0.03,1.71,0.05,1.72,0.567
2024-04-08,150.21,108.46,102.66,40.82,31.0,62.04,-1.99,-66.74,3.27,8.56,6.04,-0.17,1.03,-0.14,0.93,1.432
2024-04-09,144.99,108.62,102.99,40.99,40.81,55.39,-5.4,-66.74,-3.48,0.92,11.67,1.22,0.61,1.6,0.87,2.658
2024-04-10,148.02,107.59,102.13,40.97,41.0,44.9,-3.41,-66.74,2.1,4.05,3.94,-0.84,-1.22,-0.48,-1.22,1.248
2024-04-11,146.92,108.39,103.85,40.99,41.66,42.93,-4.14,-66.74,-0.75,1.69,6.98,-0.1,-0.81,1.19,0.25,2.094
2024-04-12,140.91,106.81,102.16,41.22,51.89,44.49,-8.06,-66.74,-4.09,-3.12,5.36,-1.56,-2.12,-0.45,-1.54,1.623
2024-04-13,133.83,106.81,102.16,41.57,46.09,48.12,-12.67,-66.74,-5.02,-10.9,-0.38,-1.52,-2.12,-0.49,-1.54,0.137
2024-04-14,137.86,106.81,102.16,41.65,56.9,46.04,-10.05,-66.74,3.0,-4.92,-2.22,-1.66,-2.12,-0.81,-1.54,-0.364
2024-04-15,133.01,105.53,100.33,41.83,51.67,44.96,-13.21,-66.74,-3.52,-10.15,-9.34,-1.91,-3.0,-1.76,-3.05,-2.394
2024-04-16,133.81,105.31,100.2,41.8,54.67,45.08,-12.69,-66.74,0.61,-8.92,-8.82,-2.84,-2.92,-3.51,-2.76,-2.237
2024-04-17,128.5,104.7,99.06,42.01,54.37,46.74,-16.16,-66.74,-3.97,-8.81,-11.78,-1.98,-4.31,-3.04,-4.37,-2.981
2024-04-18,133.19,104.47,98.54,42.13,56.6,48.3,-13.1,-66.74,3.65,-0.48,-10.22,-2.19,-4.63,-3.55,-4.75,-2.44
2024-04-19,133.88,103.56,96.52,42.13,50.6,48.33,-12.64,-66.74,0.52,-2.88,-8.66,-3.05,-5.46,-5.52,-6.7,-2.01
2024-04-20,136.29,103.56,96.52,42.16,44.64,48.93,-11.07,-66.74,1.8,2.47,-6.68,-1.87,-5.46,-3.8,-6.7,-1.457
2024-04-21,136.15,103.56,96.52,42.15,44.84,47.94,-11.16,-66.74,-0.1,1.75,-8.98,-1.67,-5.46,-3.68,-6.7,-2.12
2024-04-22,140.16,104.46,97.59,42.23,25.08,48.76,-8.55,-66.74,2.94,9.08,-4.11,-0.23,-4.45,-1.48,-5.77,-0.797
2024-04-23,139.26,105.71,99.14,42.23,23.18,43.78,-9.14,-66.74,-0.64,4.56,1.47,1.19,-2.6,0.61,-3.35,0.609
2024-04-24,134.79,105.73,99.24,42.33,37.65,45.16,-12.05,-66.74,-3.21,0.68,-2.58,2.1,-2.68,2.82,-3.47,-0.478
2024-04-25,135.22,105.25,98.6,41.67,34.95,42.9,-11.77,-66.74,0.32,-0.79,-5.88,1.63,-1.92,2.16,-2.72,-1.486
2024-04-26,133.7,106.33,100.6,41.61,35.63,42.94,-12.76,-66.74,-1.13,-1.8,-6.02,2.67,-2.01,4.23,-1.97,-1.526
2024-04-27,132.99,106.33,100.6,41.62,20.96,42.43,-13.22,-66.74,-0.53,-5.11,-7.95,1.78,-2.01,3.08,-1.97,-2.135
2024-04-28,132.35,106.33,100.6,41.62,21.18,42.26,-13.64,-66.74,-0.48,-4.96,-9.01,0.58,-2.01,1.47,-1.97,-2.472
2024-04-29,133.88,106.66,100.95,41.63,14.03,40.53,-12.65,-66.74,1.15,-0.68,-10.88,0.88,-1.66,1.72,-1.67,-3.205
2024-04-30,127.16,104.99,98.89,41.97,36.46,42.27,-17.03,-66.74,-5.02,-5.96,-12.3,-0.25,-3.34,0.3,-3.98,-3.51
2024-05-01,122.16,104.62,98.56,42.17,41.22,42.6,-20.29,-66.74,-3.93,-8.63,-17.47,-1.6,-2.76,-2.02,-3.49,-5.181
2024-05-02,123.98,105.58,100.05,42.17,47.1,43.38,-19.1,-66.74,1.49,-6.77,-15.61,-0.7,-2.59,-0.55,-3.66,-4.467
2024-05-03,131.88,106.91,102.04,42.58,73.08,48.16,-13.95,-66.74,6.37,-0.35,-6.41,0.55,0.09,1.43,-0.12,-1.418
2024-05-04,133.98,106.91,102.04,42.6,73.58,45.31,-12.58,-66.74,1.59,0.08,0.11,0.23,0.09,1.08,-0.12,0.245
2024-05-05,134.27,106.91,102.04,42.6,58.45,44.02,-12.39,-66.74,0.22,5.6,-2.6,1.83,0.09,3.18,-0.12,-0.507
2024-05-06,132.45,108.01,103.26,42.63,45.87,42.51,-13.58,-66.74,-1.36,8.43,-0.42,3.24,2.35,4.77,2.92,0.084
2024-05-07,130.72,108.15,103.16,42.26,50.6,42.7,-14.71,-66.74,-1.31,5.43,-2.31,2.44,2.7,3.1,2.95,-0.455
2024-05-08,128.31,108.15,102.97,42.28,22.55,40.84,-16.28,-66.74,-1.84,-2.71,-0.14,1.17,3.29,0.91,3.95,0.151
2024-05-09,132.22,108.7,103.24,42.02,31.69,40.21,-13.73,-66.74,3.04,-1.32,-0.73,1.68,4.05,1.18,4.77,-0.027
2024-05-10,127.48,108.88,103.21,42.2,38.83,42.01,-16.82,-66.74,-3.58,-5.06,-4.78,1.85,5.14,1.14,6.93,-1.198
2024-05-11,127.49,108.88,103.21,42.2,39.26,41.38,-16.82,-66.74,0.0,-3.75,-6.46,0.81,5.14,-0.05,6.93,-1.738
2024-05-12,128.86,108.88,103.21,42.2,40.69,41.65,-15.92,-66.74,1.08,-1.42,-5.36,0.67,5.14,0.05,6.93,-1.387
2024-05-13,131.91,108.86,103.51,42.24,41.35,41.14,-13.93,-66.74,2.36,2.8,-5.89,0.65,4.21,0.52,6.06,-1.573
2024-05-14,129.08,109.38,104.28,42.31,38.17,41.64,-15.78,-66.74,-2.14,-2.37,-7.31,0.63,3.47,1.01,5.19,-1.986
2024-05-15,138.96,110.67,105.74,42.93,58.31,48.61,-9.33,-66.74,7.66,9.01,3.1,1.64,4.66,2.46,6.55,0.982
2024-05-16,136.79,110.44,105.47,42.95,62.26,48.98,-10.74,-66.74,-1.56,7.3,1.16,1.42,4.93,2.19,6.96,0.513
2024-05-17,140.61,110.56,105.39,42.98,62.75,49.62,-8.25,-66.74,2.79,9.12,5.17,1.54,3.99,2.11,4.76,1.454
2024-05-18,140.38,110.56,105.39,42.98,63.93,49.56,-8.41,-66.74,-0.17,6.42,5.55,1.57,3.99,1.82,4.76,1.543
2024-05-19,138.99,110.56,105.39,43.0,60.42,49.69,-9.31,-66.74,-0.99,7.68,5.02,1.08,3.99,1.06,4.76,1.416
2024-05-20,149.83,110.67,106.08,43.53,61.32,56.09,-2.24,-66.74,7.8,7.82,11.92,-0.0,3.75,0.31,5.08,2.677
2024-05-21,147.08,110.94,106.31,43.53,62.22,53.08,-4.03,-66.74,-1.84,7.52,15.67,0.46,5.67,0.8,7.5,3.549
2024-05-22,144.95,110.64,106.12,43.56,64.02,50.98,-5.42,-66.74,-1.45,3.09,18.66,0.07,5.75,0.69,7.66,4.28
2024-05-23,142.45,109.83,105.7,43.6,66.22,51.69,-7.05,-66.74,-1.73,1.48,14.89,-0.67,4.02,0.3,5.65,3.473
2024-05-24,143.7,110.59,106.87,43.6,65.14,47.44,-6.24,-66.74,0.88,3.39,8.96,0.03,3.45,1.41,4.73,2.395
2024-05-25,145.25,110.59,106.87,43.61,23.16,47.32,-5.22,-66.74,1.08,-3.05,8.41,-0.06,3.45,0.75,4.73,2.271
2024-05-26,143.68,110.59,106.87,43.63,21.18,47.61,-6.25,-66.74,-1.08,-2.31,7.01,-0.31,3.45,0.52,4.73,1.93
2024-05-27,145.52,110.59,106.87,43.63,22.0,47.28,-5.05,-66.74,1.28,0.39,9.87,-0.04,2.39,0.71,3.5,2.613
2024-05-28,143.22,110.62,107.5,43.66,21.27,47.42,-6.55,-66.74,-1.58,0.54,9.56,0.73,2.28,1.7,4.21,2.536
2024-05-29,141.71,109.81,106.87,43.68,21.31,47.01,-7.53,-66.74,-1.05,-1.38,10.44,-0.71,1.53,-0.0,3.79,2.759
2024-05-30,143.36,109.15,105.71,43.61,21.66,46.18,-6.46,-66.74,1.16,-1.3,8.43,-1.31,0.41,-1.09,2.39,2.321
2024-05-31,141.53,110.03,105.7,43.65,22.17,44.32,-7.65,-66.74,-1.28,-1.5,11.02,-0.51,1.05,-1.1,2.41,3.042
2024-06-01,141.98,110.03,105.7,43.64,18.65,44.28,-7.36,-66.74,0.32,-2.43,11.37,-0.51,1.05,-1.1,2.41,3.13
2024-06-02,142.08,110.03,105.7,43.62,16.03,44.27,-7.3,-66.74,0.07,-0.8,10.26,-0.54,1.05,-1.67,2.41,2.857
2024-06-03,144.28,110.15,106.29,43.63,17.47,43.93,-5.85,-66.74,1.55,1.82,9.39,0.31,1.19,-0.54,2.69,2.658
2024-06-04,147.98,110.32,106.47,43.68,23.33,43.43,-3.44,-66.74,2.56,3.22,14.65,1.07,0.85,0.72,2.09,3.989
2024-06-05,149.06,111.62,108.56,43.68,16.16,35.28,-2.74,-66.74,0.73,5.32,7.27,1.45,0.86,2.71,2.66,2.553
2024-06-06,148.38,111.6,108.47,43.63,19.05,34.73,-3.18,-66.74,-0.46,4.51,8.47,1.43,1.05,2.62,2.84,2.976
2024-06-07,145.41,111.48,108.21,43.69,28.15,34.55,-5.12,-66.74,-2.0,2.35,3.42,1.32,0.82,2.38,2.68,1.327
2024-06-08,145.34,111.48,108.21,43.7,26.55,34.54,-5.17,-66.74,-0.05,0.73,3.53,1.2,0.82,1.81,2.68,1.367
2024-06-09,146.05,111.48,108.21,43.57,17.12,34.29,-4.7,-66.74,0.49,-1.3,5.08,1.05,0.82,1.64,2.68,1.896
2024-06-10,145.77,111.76,108.59,43.52,14.88,20.57,-4.89,-66.74,-0.19,-2.21,-2.71,0.13,0.99,0.03,2.37,-1.504
2024-06-11,141.2,112.07,109.54,43.66,24.25,22.35,-7.87,-66.74,-3.14,-4.84,-4.0,0.42,1.01,0.99,3.04,-2.082
2024-06-12,143.1,113.02,111.21,43.66,26.88,22.46,-6.63,-66.74,1.35,-1.59,-1.27,1.38,2.15,2.77,4.8,-0.578
2024-06-13,139.99,113.28,111.59,43.7,29.69,22.93,-8.66,-66.74,-2.18,-3.68,-1.73,1.62,3.15,3.12,5.57,-0.802
2024-06-14,138.43,113.24,111.72,43.7,27.63,22.93,-9.68,-66.74,-1.12,-5.22,-3.67,1.58,2.39,3.24,4.54,-1.846
2024-06-15,138.8,113.24,111.72,43.7,28.72,22.54,-9.43,-66.74,0.27,-4.78,-4.44,1.32,2.39,2.89,4.54,-2.307
2024-06-16,139.74,113.24,111.72,43.7,22.64,22.51,-8.82,-66.74,0.68,-1.03,-2.74,1.05,2.39,1.99,4.54,-1.374
2024-06-17,139.43,114.11,112.78,43.67,18.18,21.92,-9.02,-66.74,-0.22,-2.57,-4.19,0.96,3.18,1.41,5.53,-2.233
2024-06-18,136.6,114.4,112.82,43.72,17.35,22.33,-10.87,-66.74,-2.03,-2.42,-4.62,0.98,3.41,1.1,4.95,-2.432
2024-06-19,136.22,114.4,112.82,43.67,16.42,22.13,-11.11,-66.74,-0.28,-1.59,-3.87,1.02,4.18,0.98,5.57,-2.035
2024-06-20,135.95,114.11,111.93,43.66,15.68,21.58,-11.3,-66.74,-0.2,-2.06,-5.17,0.77,4.54,0.18,5.88,-2.847
2024-06-21,134.41,113.93,111.73,43.69,12.75,21.5,-12.3,-66.74,-1.13,-3.82,-5.03,0.61,3.55,0.0,5.7,-2.775
2024-06-22,134.74,113.93,111.73,43.69,14.35,21.47,-12.08,-66.74,0.24,-3.37,-5.1,-0.16,3.55,-0.94,5.7,-2.82
2024-06-23,132.49,113.93,111.73,43.73,12.29,22.0,-13.55,-66.74,-1.67,-3.01,-6.75,-0.41,3.55,-0.97,5.7,-3.699
2024-06-24,126.4,113.58,110.51,43.76,30.19,25.43,-17.52,-66.74,-4.6,-7.21,-12.39,-0.71,3.11,-2.05,3.97,-6.102
2024-06-25,129.61,114.03,111.9,43.81,41.54,25.39,-15.43,-66.74,2.53,-4.66,-12.42,-0.07,3.36,-0.02,5.11,-6.126
2024-06-26,127.52,114.2,112.46,43.85,41.83,25.11,-16.79,-66.74,-1.61,-5.12,-14.45,0.24,2.31,0.65,3.59,-7.309
2024-06-27,129.19,114.31,112.8,43.85,44.44,26.08,-15.71,-66.74,1.3,-4.12,-12.93,0.33,2.43,0.96,3.99,-6.228
2024-06-28,126.49,113.84,112.0,43.81,45.05,26.13,-17.46,-66.74,-2.09,-4.53,-13.01,-0.08,2.12,0.24,3.5,-6.254
2024-06-29,127.68,113.84,112.0,43.81,31.45,26.64,-16.69,-66.74,0.94,1.01,-12.15,0.23,2.12,1.35,3.5,-5.687
2024-06-30,131.44,113.84,112.0,43.89,33.42,29.14,-14.24,-66.74,2.94,1.41,-10.01,-0.16,2.12,0.08,3.5,-4.191
2024-07-01,131.8,114.15,112.93,42.73,29.03,29.24,-14.0,-66.74,0.28,3.36,-9.58,-0.05,2.13,0.42,3.99,-3.983
2024-07-02,130.08,114.85,113.87,42.71,31.31,27.79,-15.13,-66.74,-1.31,0.69,-7.88,0.48,2.49,0.95,3.95,-3.402
2024-07-03,126.19,115.44,114.88,42.81,35.73,28.45,-17.66,-66.74,-2.99,-0.24,-11.82,1.4,2.14,2.57,3.29,-5.154
2024-07-04,119.48,115.44,114.88,43.15,49.84,32.46,-22.04,-66.74,-5.31,-6.42,-14.65,1.4,1.9,2.57,2.95,-5.677
2024-07-05,118.82,116.07,115.92,43.14,35.23,32.43,-22.47,-66.74,-0.55,-9.6,-14.16,1.95,2.5,3.5,3.75,-5.473
2024-07-06,122.26,116.07,115.92,43.23,48.28,34.63,-20.22,-66.74,2.9,-7.24,-11.92,1.68,2.5,2.65,3.75,-4.217
2024-07-07,117.12,116.07,115.92,43.44,51.98,36.48,-23.58,-66.74,-4.21,-9.96,-16.19,1.06,2.5,1.8,3.75,-5.61
2024-07-08,118.91,116.18,116.24,43.46,56.46,37.34,-22.41,-66.74,1.53,-5.76,-14.72,0.65,1.82,1.18,3.06,-4.917
2024-07-09,121.65,116.27,116.4,43.51,45.79,38.43,-20.63,-66.74,2.3,1.81,-10.95,0.72,1.64,1.32,3.17,-3.425
2024-07-10,121.09,117.46,117.78,43.47,45.67,38.42,-20.99,-66.74,-0.46,1.91,-11.11,1.2,2.68,1.61,4.4,-3.483
2024-07-11,120.25,116.43,115.48,43.45,40.14,38.41,-21.54,-66.74,-0.69,-1.64,-11.54,0.31,2.03,-0.38,3.17,-3.637
2024-07-12,121.42,117.07,116.2,43.44,20.38,38.7,-20.78,-66.74,0.97,3.67,-9.67,0.87,2.76,0.25,4.01,-2.959
2024-07-13,124.21,117.07,116.2,43.49,22.87,39.8,-18.95,-66.74,2.3,4.46,-7.81,0.76,2.76,-0.03,4.01,-2.256
2024-07-14,127.47,117.07,116.2,43.55,24.22,40.79,-16.82,-66.74,2.63,4.79,-3.79,0.69,2.76,-0.17,4.01,-0.938
2024-07-15,136.03,117.4,116.67,44.03,43.68,43.96,-11.24,-66.74,6.72,12.34,7.62,-0.05,3.37,-0.94,5.58,2.217
2024-07-16,136.51,118.15,116.91,44.02,39.49,43.26,-10.93,-66.74,0.35,13.52,5.33,1.48,3.62,1.24,4.47,1.647
2024-07-17,134.46,116.51,113.67,44.05,48.71,43.21,-12.27,-66.74,-1.5,10.74,5.44,-0.48,2.01,-2.18,1.08,1.678
2024-07-18,134.15,115.6,112.87,43.98,51.29,43.08,-12.46,-66.74,-0.23,8.01,3.85,-1.26,1.13,-2.87,0.07,1.257
2024-07-19,139.89,114.77,111.96,44.14,54.61,44.41,-8.72,-66.74,4.28,9.74,10.59,-1.97,0.82,-3.65,-0.03,2.938
2024-07-20,140.84,114.77,111.96,44.13,34.26,44.39,-8.1,-66.74,0.68,3.54,10.31,-2.24,0.82,-4.04,-0.03,2.869
2024-07-21,142.92,114.77,111.96,44.14,34.43,43.66,-6.74,-66.74,1.48,4.7,8.74,-2.86,0.82,-4.23,-0.03,2.514
2024-07-22,141.73,116.01,113.74,44.12,31.66,43.88,-7.52,-66.74,-0.84,5.41,7.53,-0.43,1.63,0.06,0.72,2.197
2024-07-23,138.25,115.83,113.67,44.11,40.21,44.61,-9.79,-66.74,-2.45,3.05,6.29,0.2,0.85,0.71,-0.17,1.854
2024-07-24,137.09,113.15,109.53,43.67,24.18,43.2,-10.55,-66.74,-0.84,-2.01,8.64,-1.41,-1.98,-2.17,-4.65,2.511
2024-07-25,137.94,112.56,108.52,43.4,24.02,37.81,-10.0,-66.74,0.62,-2.06,15.44,-1.92,-2.49,-3.08,-5.53,4.751
2024-07-26,142.41,113.81,109.63,43.49,33.98,38.49,-7.08,-66.74,3.25,-0.36,19.85,-0.83,-1.94,-2.08,-5.42,5.851
2024-07-27,142.21,113.81,109.63,43.49,33.33,37.94,-7.21,-66.74,-0.15,0.34,16.31,-1.89,-1.94,-3.61,-5.42,4.975
2024-07-28,143.13,113.81,109.63,43.45,24.57,33.4,-6.61,-66.74,0.65,3.53,22.21,-1.74,-1.94,-3.55,-5.42,7.398
2024-07-29,140.12,113.91,109.71,43.52,30.5,34.98,-8.57,-66.74,-2.1,2.21,17.84,0.67,-1.96,0.16,-5.62,5.817
2024-07-30,138.82,113.34,108.3,43.28,31.91,35.03,-9.42,-66.74,-0.93,0.64,14.12,0.69,-2.52,-0.2,-6.96,4.703
2024-07-31,135.51,115.13,111.16,43.15,20.41,36.41,-11.58,-66.74,-2.39,-4.85,11.91,1.16,-1.98,1.39,-5.62,3.888
2024-08-01,137.06,113.55,108.6,43.15,25.22,36.17,-10.57,-66.74,1.14,-3.62,13.97,-0.23,-2.47,-0.94,-5.96,4.522
2024-08-02,128.79,111.47,105.96,43.6,41.57,42.9,-15.97,-66.74,-6.03,-10.02,6.07,-2.06,-4.79,-3.35,-8.82,1.855
2024-08-03,127.25,111.47,105.96,43.62,42.01,42.57,-16.97,-66.74,-1.2,-9.19,2.44,-2.14,-4.79,-3.42,-8.82,0.883
2024-08-04,121.87,111.47,105.96,43.84,43.78,44.13,-20.48,-66.74,-4.22,-12.21,-4.39,-1.65,-4.79,-2.17,-8.82,-1.011
